seccion_nro,seccion_name,circuito_nro,circuito_name,establecimiento,cant_mesas,desde,hasta,electores
5,GENERAL ROCA,61,HUINCA RENANCO,ESC.PROV. D.F. SARMIENTO - PTE. JUAN D.PERON VILLA TORROBA 75 HUINCA,10,4287,4296,3461
5,GENERAL ROCA,61,HUINCA RENANCO,ESC.PASO DE LOS ANDES - GARAY VILLA PACIFICO 121 HUINCA RENANCO -,5,4297,4301,1730
5,GENERAL ROCA,61,HUINCA RENANCO,COLEGIO NAC. L.V.MANSILLA - SAN MARTIN 650 V CRESPO H RENANCO - HUINCA,7,4302,4308,2422
5,GENERAL ROCA,62,ITALO,ESC DR BENJAMIN DUPONT - LAVALLE 186 ITALO - ITALO,4,4309,4312,1077
5,GENERAL ROCA,63,JOVITA,ESC.PROV.D.F. SARMIENTO - GENERAL PAZ 249 CENTRO JOVITA - JOVITA,7,4313,4319,2397
5,GENERAL ROCA,63,JOVITA,I.P.E.M. N° 221 - REMIGIO GARCIA 55 JOVITA - JOVITA,6,4320,4325,2052
5,GENERAL ROCA,65,LECUEDER,ESC PROV MANUEL BELGRANO - PUBLICA S/N LECUEDER - ESTACION LECUEDER,1,4326,4326,16
5,GENERAL ROCA,66,MATTALDI,ESC.PROV. SAN LUIS - TUCUMAN 225 MATTALDI - MATTALDI,5,4327,4331,1613
5,GENERAL ROCA,67,ONAGOITY,ESC.PROV.PROFESOR VICTOR MERCANTE - PUBLICA 0 ONAGOITY - ONAGOITY,1,4332,4332,60
5,GENERAL ROCA,68,PINCEN,ESC. ING.A.EBELOT - FELIPA ROSALES 0 PINCEN - PINCEN,1,4333,4333,247
5,GENERAL ROCA,69,RANQUELES,ESC.PROV.F.N.LAPRIDA - PUBLICA 0 RANQUELES - RANQUELES,1,4334,4334,42
5,GENERAL ROCA,70,VILLA HUIDOBRO,INST. DE LOS SAGRADOS CORAZONES - SANTA MARI JOSEFA ROSSELLO 250 VILLA,8,4335,4342,2728
5,GENERAL ROCA,70,VILLA HUIDOBRO,ESC.PROV.M.BELGRANO - PASCO 327 VILLA HUIDOBRO - VILLA HUIDOBRO,7,4343,4349,2382
5,GENERAL ROCA,71,VILLA SARMIENTO,ESC.PROV. D.F.SARMIENTO - LIBERTAD 250 VILLA SARMIENTO - VILLA SARMIENTO,1,4350,4350,314
5,GENERAL ROCA,72,VILLA VALERIA,ESC.PROV.J.CROTTO - SAN JOSE DE CALASANZ VILLA VALERIA - VILLA VALERIA,9,4351,4359,2840
6,GRAL SAN MARTIN,73,ARROYO ALGODON,ESC.PROV. A.ARGENTINA - CORDOBA 301 ARROYO ALGODON - ARROYO ALGODON,5,4360,4364,1581
6,GRAL SAN MARTIN,74,ARROYO CABRAL,INST. SEC. COM. SAN JOSE - BV BAUTISTA BOIRO 718 ARROYO CABRAL - ARROYO,5,4365,4369,1674
6,GRAL SAN MARTIN,74,ARROYO CABRAL,ESC.PROV.D.V.SARSFIELD - RIVADAVIA 410 ARROYO CABRAL - ARROYO CABRAL,4,4370,4373,1336
6,GRAL SAN MARTIN,75,AUSONIA,ESC.PROV.GRAL SAN MARTIN - 25 DE MAYO 551 AUSONIA - AUSONIA,3,4374,4376,1026
6,GRAL SAN MARTIN,76,CHAZON,ESC PROV M R DE LA TORRE - CALLE 16 582 CHAZON - CHAZON,4,4377,4380,1054
6,GRAL SAN MARTIN,77,ETRURIA,INSTITUTO SEC. GRAL PAZ - BV.SRMIENTO Y S.NICOLA 390 ETRURIA - ETRURIA,5,4381,4385,1724
6,GRAL SAN MARTIN,77,ETRURIA,ESC.PROV. 12 DE OCTUBRE - SARMIENTO 320 ETRURIA - ETRURIA,6,4386,4391,2064
6,GRAL SAN MARTIN,78,LA LAGUNA,ESC ESTEBAN ECHEVERRIA - GENERAL PAZ 556 LA LAGUNA - LA LAGUNA,5,4392,4396,1407
6,GRAL SAN MARTIN,79,LA PLAYOSA,ESC.PROV. 25 DE MAYO - LA RIOJA 226 LA PLAYOSA - LA PLAYOSA,9,4397,4405,2997
6,GRAL SAN MARTIN,80,LUCA,ESC.PROV.J.V.GONZALEZ - 9 DE JULIO 350 LUCA - LUCA,2,4406,4407,591
6,GRAL SAN MARTIN,81,MOJARRAS,ESC.PROV. ISLAS MALVINAS - RUTA PROV N 158 0 MOJARRAS - LAS MOJARRAS,1,4408,4408,59
6,GRAL SAN MARTIN,82,PALESTINA,ESC PROV CMTE L PIEDRABUENA - FELIPE LORENZATTI 875 PALESTINA - LA,2,4409,4410,589
6,GRAL SAN MARTIN,83,PASCO,ESC.PROV.D.F.SARMIENTO - SARMIENTO 370 PASCO - PASCO,4,4411,4414,1298
6,GRAL SAN MARTIN,84,SANABRIA,ESC PROV JOSE DE SAN MARTIN - PUBLICA S/N SANABRIA - SANABRIA,1,4415,4415,33
6,GRAL SAN MARTIN,86,SILVIO PELLICO,ESC.PROV.M.GUEMES - ANTONIO CONRERO 24 SILVIO PELLICO - SILVIO PELLICO,2,4416,4417,685
6,GRAL SAN MARTIN,87,TICINO,ESC. A. CAPDEVILA - MENDOZA 315 TICINO - TICINO,6,4418,4423,2057
6,GRAL SAN MARTIN,88,TIO PUJIO,ESC.R.DE ESCALADA - 25 DE MAYO 84 NORTE TIO PUJIO - TIO PUJIO,10,4424,4433,3312
6,GRAL SAN MARTIN,89,VILLA MARIA,ESCUELA J.MARMOL - NAC. UNIDAS 385 VILLA MARIA - VILLA MARIA,10,4436,4445,3500
6,GRAL SAN MARTIN,89,VILLA MARIA,ESC.DR. J.BIANCO - BELGRANO 302 VILLA MARIA - VILLA MARIA,12,4446,4457,4200
6,GRAL SAN MARTIN,89,VILLA MARIA,ESC.REP.DEL PARAGUAY - CHILE 565 VILLA MARIA - VILLA MARIA,10,4458,4467,3500
6,GRAL SAN MARTIN,89,VILLA MARIA,INSTITUTO DEL ROSARIO - BV.ALVEAR 68 VILLA MARIA - VILLA MARIA,30,4468,4497,10500
6,GRAL SAN MARTIN,89,VILLA MARIA,ESC.N.AVELLANEDA - BS.AS.E INT.MACIEL 2314 VILLA MARIA - VILLA MARIA,14,4498,4511,4900
6,GRAL SAN MARTIN,89,VILLA MARIA,ESC.N.V.MERCANTE - SOBRAL 378 VILLA MARIA - VILLA MARIA,29,4512,4540,10150
6,GRAL SAN MARTIN,89,VILLA MARIA,IPEM N°275 EX COLEGIO NACIONAL - S.DEL ESTERO 618 VILLA MARIA - VILLA MARIA,15,4541,4555,5250
6,GRAL SAN MARTIN,89,VILLA MARIA,ESC.COM.A.OCAMPO - CATAMARCA 650 VILLA MARIA - VILLA MARIA,12,4556,4567,4200
6,GRAL SAN MARTIN,89,VILLA MARIA,I.P.E.T.N°49 DOMINGO FAUSTINO SARMIENTO (EX N°2) - J.MULLER 651 VILLA MARIA,14,4568,4581,4900
6,GRAL SAN MARTIN,89,VILLA MARIA,ESC.J.INGENIEROS - SANTA FE 1271 VILLA MARIA - VILLA MARIA,13,4582,4594,4550
6,GRAL SAN MARTIN,89,VILLA MARIA,CENMA N° 96 - SANTA FE 643 VILLA MARIA - VILLA MARIA,8,4595,4602,2800
6,GRAL SAN MARTIN,89,VILLA MARIA,INSTITUTO SAN ANTONIO - AV GOBERNADOR SABATTINI 141 CENTRO SUD V MARIA,11,4603,4613,3850
6,GRAL SAN MARTIN,89,VILLA MARIA,INSTITUTO SEC. M.BELGRANO - M.A.OCAMPO 1836 VILLA MARIA - VILLA MARIA,9,4614,4622,3143
6,GRAL SAN MARTIN,89,VILLA MARIA,INSTITUTO FUNESIL - GUILLERMO RAWSON 1899 VILLA MARIA - VILLA MARIA,21,4623,4643,7329
6,GRAL SAN MARTIN,90,VILLA NUEVA,ESC.BME.MITRE - MITRE 1147 VILLA NUEVA - VILLA NUEVA,8,4644,4651,2776
6,GRAL SAN MARTIN,90,VILLA NUEVA,IPEM N° 322 - LIMA Y RIVADAVIA VILLA NUEVA - VILLA NUEVA,10,4652,4661,3470
6,GRAL SAN MARTIN,90,VILLA NUEVA,ESCUELA PABLO VI - DEAN FUNES 757 VILLA NUEVA - VILLA NUEVA,10,4662,4671,3462
6,GRAL SAN MARTIN,90,VILLA NUEVA,INSTITUTO INMAC.CONCEPCION - CABANILLAS 416 VILLA NUEVA - VILLA NUEVA,10,4672,4681,3460
6,GRAL SAN MARTIN,90,VILLA NUEVA,ESC.M.BELGRANO - 9 DE JULIO 960 VILLA NUEVA - VILLA NUEVA,11,4682,4692,3806
6,GRAL SAN MARTIN,90,VILLA NUEVA,ESC.REP.DE BOLIVIA - D.FUNES 1250 VILLA NUEVA - VILLA NUEVA,7,4693,4699,2422
6,GRAL SAN MARTIN,90,VILLA NUEVA,JAR.BME.MITRE - SAN MARTIN 355 VILLA NUEVA - VILLA NUEVA,2,4700,4701,692
7,ISCHILIN,91,AVELLANEDA,ESC.PROV.FRAY M. ESQUIU - PUBLICA S/N AVELLANEDA - AVELLANEDA,2,4702,4703,518
7,ISCHILIN,91A,CANTERAS,ESC.PROV.J.V.RECLA - CANTERAS CANTERAS - LA CANTERA,1,4704,4704,23
7,ISCHILIN,91B,LOS POZOS,ESC LIB GRAL SAN MARTIN - PUBLICA S/N LOS POZOS - LOS POZOS,1,4705,4705,140
7,ISCHILIN,91C,VILLA GUTIERREZ,ESC.PROV.M.MARTINEZ DE SUAREZ - PUBLICA 0 VILLA GUTIERREZ - VILLA,1,4706,4706,324
7,ISCHILIN,92,CAÑADA DE RIO PINTO,ESC.PROV.H.VIEYTES - PUBLICA 0 CAÑADA DE RIO PINTO - CAÑADA DE RIO PINTO,2,4707,4708,413
7,ISCHILIN,93,COPACABANA,ESC JUAN M DE PUEYRREDON - PUBLICA S/N AGUA DEL MOLLE - COPACABANA,2,4709,4710,382
7,ISCHILIN,94,CHUÑA,ESC PROV GRAL M GUEMES - PUBLICA S/N CHUÑA - CHUÑA,2,4711,4712,605
7,ISCHILIN,95,DEAN FUNES,ESC.PROV.GRAL SAN MARTIN - MAIPU 150 DEAN FUNES - DEAN FUNES,9,4713,4721,3114
7,ISCHILIN,95,DEAN FUNES,ESC.M.J.G.DE BELGRANO - JERONIMO L DE CABRERA 451 LOS ALGABBROBOS -,10,4722,4731,3454
7,ISCHILIN,95,DEAN FUNES,ESC.PEDRO N.ARIAS - CORDOBA 87 DEAN FUNES - DEAN FUNES,12,4732,4743,4140
7,ISCHILIN,95,DEAN FUNES,ESC.PROV. M.MORENO - DORREGO OBRAS SANITARIAS 326 DEAN FUNES - DEAN,10,4744,4753,3450
7,ISCHILIN,95,DEAN FUNES,ESC.A.M.SOBRAL - SANTIAGO DEL ESTERO Y LAS HERAS 0 DEAN FUNES - DEAN,9,4754,4762,3105
7,ISCHILIN,95,DEAN FUNES,ESC.AMANDA SUAREZ CORDOBA - SANTA ROSA ESQ. AMADEO SABATTINI 0 DEAN,7,4763,4769,2415
7,ISCHILIN,96A,OLIVARES SAN NICOLAS,ESC.PROV.GUIDO SPANO - PUBLICA 0 OLIVARES DE S.NICOLA - OLIVARES DE SAN,2,4770,4771,574
7,ISCHILIN,97,ISCHILIN,ESCUELA FERNANDO FADER - PUBLICA S/N ISCHILIN - ISCHILIN,1,4772,4772,84
7,ISCHILIN,98,JAIME PETER,ESCUELA FRAY GUILLERMO BUTLER - PUBLICA S/N JAIME PETER - JAIME PETER,1,4773,4773,63
7,ISCHILIN,99,QUILINO ESTACION,ESC.PROVINCIA DE BS.AIRES - MARIANO MORENO 220 QUILINO ESTACION -,8,4774,4781,2680
7,ISCHILIN,99,QUILINO ESTACION,ESC.PROV.M.BELGRANO - 25 DE MAYO 321 QUILINO ESTACION - QUILINO,5,4782,4786,1674
7,ISCHILIN,100,QUILINO VILLA,ESC.PROV.D.V.SARSFIELD - VELEZ SARSFIELD 0 QUILINO VILLA - QUILINO,4,4787,4790,1167
7,ISCHILIN,101,TOYOS,ESC PROV JOAQUIN V GONZALEZ - PUBLICA S/N SAN PEDRO DE TOYOS - SAN,1,4791,4791,84
8,JUAREZ CELMAN,102,ALEJANDRO,ESC.EL GRAN CAPITAN - SARMIENTO 25 ALEJANDRO - ALEJANDRO ROCA,9,4792,4800,3022
8,JUAREZ CELMAN,102,ALEJANDRO,ESC.MISIONEROS SALESIANOS - VELEZ SARSFIELD 625 ALEJANDRO - ALEJANDRO,7,4801,4807,2345
8,JUAREZ CELMAN,103,ASSUNTA,ESC.PROV.D.F.SARMIENTO - PUBLICA S/N ASSUNTA - ASSUNTA,1,4808,4808,95
8,JUAREZ CELMAN,105,BENGOLEA,ESC.DR JUAN MANUEL PEREYRA - SAN MARTIN 626 BENGOLEA - BENGOLEA,4,4809,4812,1063
8,JUAREZ CELMAN,106,CABRERA,INST. G.L.DE CABRERA - CABRERA CABRERA - GENERAL CABRERA,9,4813,4821,3141
8,JUAREZ CELMAN,106,CABRERA,ESC.PROV.J.M.PAZ - 25 DE MAYO 1183 LAS ROSAS CABRERA - GENERAL CABRERA,8,4822,4829,2792
8,JUAREZ CELMAN,106,CABRERA,ESC.FRAY PIO BENTIVOGLIO - MAIPU 962 B°ARGENTINO - GENERAL CABRERA,7,4830,4836,2441
8,JUAREZ CELMAN,106,CABRERA,ESC.PROV.E.F.OLMOS - 20 DE SEPTIEMBRE 584 CABRERA - GENERAL CABRERA,7,4837,4843,2436
8,JUAREZ CELMAN,107,CARNERILLO,ESC.TTE. 1°M.C.ASUA - PASTORA V DE AGUIRRE 13 CARNERILLO - CARNERILLO,6,4844,4849,2025
8,JUAREZ CELMAN,108,CHARRAS,ESC TTE CNEL J DUATE ARDOY - SARMIENTO 182 CHARRAS - CHARRAS,4,4850,4853,1072
8,JUAREZ CELMAN,109,DEHEZA,ESC.ESPECIAL AMANECER - INTENDENTE JOSE FROUTE 1150 DEHEZA - GENERAL,6,4854,4859,2064
8,JUAREZ CELMAN,109,DEHEZA,INSTITUTO SEC. 25 DE MAYO - SAN MARTIN 136 CENTRO DEHEZA - GENERAL,6,4860,4865,2064
8,JUAREZ CELMAN,109,DEHEZA,ESC.PROV.GRAL SAN MARTIN - BV SAN MARTIN 251 DEHEZA - GENERAL DEHEZA,11,4866,4876,3784
8,JUAREZ CELMAN,109,DEHEZA,INST.TEC.ADRIAN P. URQUIA - BV ALMIRANTE BROWN 217 GENERAL DEHEZA -,6,4877,4882,2061
8,JUAREZ CELMAN,110,EL RASTREADOR,ESC CARLOS MARIA DE ALVEAR - PUBLICA S/N EL RASTREADOR - EL RASTREADOR,1,4883,4883,85
8,JUAREZ CELMAN,110A,PACHECO DE MELO,ESC.PROV.M.BELGRANO - 12 DE OCTUBRE 0 PACHECO DE MELO - PACHECO DE,1,4884,4884,85
8,JUAREZ CELMAN,111,HUANCHILLA,ESC PROV DOMINGO F SARMIENTO - CARLOS ALBERTO MAYOL S/N HUANCHILLA -,4,4885,4888,1187
8,JUAREZ CELMAN,112,LA CARLOTA,INST.NTA.M.DE LAS MERCED - 9 DE JULIO 271 LA CARLOTA - LA CARLOTA,9,4889,4897,3105
8,JUAREZ CELMAN,112,LA CARLOTA,ESC.NAC.DE COMERCIO - V.SARSFIELD 651 LA CARLOTA - LA CARLOTA,12,4898,4909,4140
8,JUAREZ CELMAN,112,LA CARLOTA,ESC.FORTIN HEROICO - ACOSTA 673 LA CARLOTA - LA CARLOTA,12,4910,4921,4139
8,JUAREZ CELMAN,113,LOS CISNES,ESC DOMINGO F SARMIENTO - SRITA BERNARDINA BAIGORRI 229 LOS CISNES -,3,4922,4924,792
8,JUAREZ CELMAN,114,OLAETA,ESCUELA PROV.FRENCH Y BERUTTI - 25 DE MAYO 135 OLAETA - OLAETA,2,4925,4926,669
8,JUAREZ CELMAN,116,REDUCCION,ESC.CAP. F.D.ZARCO - MANUEL DE LA LASTRA 623 REDUCCION - VILLA REDUCCION,5,4927,4931,1583
8,JUAREZ CELMAN,116A,PASO DEL DURAZNO,ESC.PROV.MARTIN DE ALVA - PASO DEL DURAZNO PASO DEL DURAZNO - PASO,1,4932,4932,145
8,JUAREZ CELMAN,117,SANTA EUFEMIA,INSTITUTO DR.M. BELGRANO - AV PERON 519 SANTA EUFEMIA - SANTA EUFEMIA,7,4933,4939,2199
8,JUAREZ CELMAN,118,UCACHA,ESC.PROV.J.B.ALBERDI - JOSE MARIA PAZ 72 UCACHA - UCACHA,8,4940,4947,2640
8,JUAREZ CELMAN,118,UCACHA,ESC.MARTIN GUERRICO - CORRIENTES Y LA RIOJA UCACHA - UCACHA,7,4948,4954,2310
9,MARCOS JUAREZ,119,ALEJO LEDESMA,INSTITUTO SEC. V.SARSFIELD - HIPILITO YRIGOYEN 757 ALEJO LEDESMA - ALEJO,4,4955,4958,1284
9,MARCOS JUAREZ,119,ALEJO LEDESMA,ESCUELA N.AVELLANEDA - HIPOLITO YRIGOYEN 476 ALEJO LEDESMA - ALEJO,2,4959,4960,642
9,MARCOS JUAREZ,119,ALEJO LEDESMA,ESC.PROV.D.F.SARMIENTO - LEANDRO N ALEM 574 ALEJO LEDESMA - ALEJO,4,4961,4964,1280
9,MARCOS JUAREZ,120,ARIAS,ESC.R.ESCALADA DE SAN MARTIN - AV. ESPAÑA 779 ARIAS - ARIAS,10,4965,4974,3410
9,MARCOS JUAREZ,120,ARIAS,ESC.PROV.SGTO.CABRAL - INTENDENTE MELQUIOT 922 ARIAS - ARIAS,9,4975,4983,3066
9,MARCOS JUAREZ,121,BALDISSERA,ESC JOSE MARIA PAZ - SARMIENTO 633 BALDISSERA - GENERAL BALDISSERA,6,4984,4989,2052
9,MARCOS JUAREZ,122,BARGE,ESC PROV DOMINGO F SARMIENTO - PUBLICA S/N BARGE - COLONIA BARGE,2,4990,4991,396
9,MARCOS JUAREZ,123,CAMILO ALDAO,IPEM N°151 J URBIZU - BV JOSE M ALDAO 1160 CAMILO ALDAO - CAMILO ALDAO,7,4992,4998,2381
9,MARCOS JUAREZ,123,CAMILO ALDAO,ESC JUAN BAUTISTA ALBERDI - SAN MARTIN 650 CAMILO ALDAO - CAMILO ALDAO,5,4999,5003,1700
9,MARCOS JUAREZ,124,CAVANAGH,ESC.SEC.TOMAS THOMAS - CORDOBA 138 CAVANAGH - CAVANAGH,4,5004,5007,1069
9,MARCOS JUAREZ,125,CORRAL DE BUSTOS,INST. SUP. JOSE MANUEL ESTRADA - SANTA FE 665 CORRAL DE BUSTOS - CORRAL,9,5008,5016,3096
9,MARCOS JUAREZ,125,CORRAL DE BUSTOS,ESC R ESCALADA DE SAN MARTIN - ENTRE RIOS 313 CORRAL DE BUSTOS -,6,5017,5022,2064
9,MARCOS JUAREZ,125,CORRAL DE BUSTOS,COLEGIO JUAN XXIII - SANTA FE 964 CORRAL DE BUSTOS - CORRAL DE BUSTOS,6,5023,5028,2064
9,MARCOS JUAREZ,125,CORRAL DE BUSTOS,ESC NOR SUP MAESTROS ARGENTINO - 25 DE MAYO 747 CORRAL DE BUSTOS -,5,5029,5033,1716
9,MARCOS JUAREZ,126,CRUZ ALTA,COLEGIO SANTA JUANA DE ARCO - RIVADAVIA 999 CRUZ ALTA - CRUZ ALTA,7,5034,5040,2422
9,MARCOS JUAREZ,126,CRUZ ALTA,IPEM 276 DR L COLOCCINI (EX276 - SAN MARTIN 1487 CRUZ ALTA - CRUZ ALTA,7,5041,5047,2422
9,MARCOS JUAREZ,126,CRUZ ALTA,ESC LIB GRAL SAN MARTIN - RIVADAVIA 1252 B°RIVADAVIA C ALTA - CRUZ ALTA,4,5048,5051,1381
9,MARCOS JUAREZ,127,GUATIMOZIN,ESC DALMACIO VELEZ SARSFIELD - AV CORDOBA 324 GUATIMOZIN - GUATIMOZIN,6,5052,5057,2064
9,MARCOS JUAREZ,128,INRIVILLE,INST JOSE MARIA PAZ - URUGUAY 210 INRIVILLE - INRIVILLE,5,5058,5062,1735
9,MARCOS JUAREZ,128,INRIVILLE,ESC MARIANO MORENO - LIBERTAD 725 INRIVILLE - INRIVILLE,5,5063,5067,1732
9,MARCOS JUAREZ,128A,SALADILLO,ESC.PROV.PAULA ALBARRACIN - AV 24 DE SEPTIEMBRE 0 SALADILLO - SALADILLO,1,5068,5068,142
9,MARCOS JUAREZ,129,ISLA VERDE,INST SEC ISLA VERDE - LIBERTAD 446 ISLA VERDE - ISLA VERDE,12,5069,5080,4196
9,MARCOS JUAREZ,130,LA ITALIANA,ESC.PROV.GRAL SAN MARTIN - ISLAS MALVINAS 219 LA ITALIANA - COLONIA,2,5081,5082,680
9,MARCOS JUAREZ,131,LEONES,ESC JOAQUIN V GONZALEZ - RAMON INFANTE 422 LEONES - LEONES,9,5083,5091,3064
9,MARCOS JUAREZ,131,LEONES,IPEM N°256-LIB GRAL SAN MARTIN - GENERAL ROCA 724 LEONES - LEONES,8,5092,5099,2720
9,MARCOS JUAREZ,131,LEONES,ESC DE COMERCIO Y BACHILLERATO - ALMIRANTE BROWN 551 LEONES - LEONES,11,5100,5110,3740
9,MARCOS JUAREZ,131A,VILLA ELISA,ESCUELA VICTORIA OCAMPO - MICAELA ARAYA OCAMPO LA REDENCION S/N VILLA,1,5111,5111,26
9,MARCOS JUAREZ,132,LOS SURGENTES,ESC GENERAL SAN MARTIN - RIVADAVIA 324 LOS SURGENTES - LOS SURGENTES,8,5112,5119,2519
9,MARCOS JUAREZ,133,MARCOS JUAREZ,COLEGIO SAGRADO CORAZON - LARDIZABAL 545 MARCOS JUAREZ - MARCOS,12,5120,5131,4188
9,MARCOS JUAREZ,133,MARCOS JUAREZ,ESC NORMAL SUP DR M BELGRANO - R SAENZ PEÑA Y S DEL ESTERO MARCOS,15,5132,5146,5235
9,MARCOS JUAREZ,133,MARCOS JUAREZ,ESC BERNARDINO RIVADAVIA - SAN MARTIN 694 MARCOS JUAREZ - MARCOS,10,5147,5156,3490
9,MARCOS JUAREZ,133,MARCOS JUAREZ,IPEM N°51 NICOLAS AVELLANEDA - INTENDENTE DR JORGE LOINAS 996 MARCOS,11,5157,5167,3829
9,MARCOS JUAREZ,133,MARCOS JUAREZ,ESC MARIANO MORENO - SAN JUAN SUR 1090 MARCOS JUAREZ - MARCOS JUAREZ,8,5168,5175,2784
9,MARCOS JUAREZ,133,MARCOS JUAREZ,ESCUELA BARTOLOME MITRE - HIPOLITO YRIGOYEN NOROESTE 1409 MARCOS,7,5176,5182,2436
9,MARCOS JUAREZ,133,MARCOS JUAREZ,INSTITUTO MARIA INMACULADA - HIPOLITO YRIGOYEN 650 MARCOS JUAREZ -,6,5183,5188,2088
9,MARCOS JUAREZ,134,MONTE BUEY,ESC JOSE MANUEL ESTRADA - SARMIENTO 402 MONTE BUEY - MONTE BUEY,8,5189,5196,2704
9,MARCOS JUAREZ,134,MONTE BUEY,ESC MANUEL BELGRANO - 9 DE JULIO 351 MONTE BUEY - MONTE BUEY,6,5197,5202,2026
9,MARCOS JUAREZ,134,MONTE BUEY,INST.SEC.GRAL J.M.PAZ - MARIANO MORENO 480 MONTE BUEY - MONTE BUEY,3,5203,5205,1011
9,MARCOS JUAREZ,135,CAP.B.O HIGGINS,ESC.PROV.GRAL SAN MARTIN - AV ITALIA 448 CAP GRAL B O HIGGINS - CAPITAN,1,5206,5206,339
9,MARCOS JUAREZ,136,ROCA,ESC ROQUE SAENZ PEÑA - SANTA ROSA 479 ROCA - GENERAL ROCA,5,5207,5211,1700
9,MARCOS JUAREZ,136,ROCA,ESC 9 DE JULIO - ALSINA SUR 517 ROCA - GENERAL ROCA,3,5212,5214,1019
9,MARCOS JUAREZ,137,SAIRA,INSTITUTO MANUEL BELGRANO - SAN MARTIN 629 SAIRA - SAIRA,3,5215,5217,775
10,MINAS,138,CIENAGA DEL CORO,ESC PROV COMTE ROSENDO LEAL - CESAR MANUEL VERA S/N CIENAGA DEL CORO,3,5218,5220,885
10,MINAS,138A,RUMIACO,ESC MIGUEL DE AZCUENAGA - RUMIACO RUMIACO - RUMIACO,1,5221,5221,22
10,MINAS,138B,RUMIHUASI,ESC.PROV.FRAY M.ESQUIU - PUBLICA 0 RUMIHUASI - RUMI HUASI,1,5222,5222,100
10,MINAS,138C,ESTANCIA DE GUADALUPE,ESC PROV NIÑAS DE AYOHUMA - PUBLICA S/N EST DE GUADALUPE - ESTANCIA DE,2,5223,5224,391
10,MINAS,138D,TOSNO,ESC.PROV.MONS.R. LEAL - PUBLICA 0 TOSNO - TOSNO,1,5225,5225,191
10,MINAS,139,GUASAPAMPA,LOCAL COMUNAL - GUASAPAMPA - GUASAPAMPA,1,5226,5226,305
10,MINAS,139A,AGUA DE RAMON,ESC.PROV.R.VERA PEÑALOZA - AGUA DE RAMON AGUA DE RAMON - AGUA DE,1,5227,5227,84
10,MINAS,139B,LA PLAYA,ESC PROV GRAJ J DE SAN MARTIN - PUBLICA S/N LA PLAYA - LA PLAYA,1,5228,5228,245
10,MINAS,140,LA ARGENTINA,ESC PROV GREGORIA PEREZ - PUBLICA S/N LA ARGENTINA - LA ARGENTINA,1,5229,5229,169
10,MINAS,140A,OJO DE AGUA DE TOTOX,ESC MARTIN MIGUEL DE GUEMES - OJO DE AGUA DE TOTOX OJO DE AGUA DE,1,5230,5230,82
10,MINAS,141,PIEDRITA BLANCA,ESC PRIMARIA JORGE LUIS BORGES - PIEDRITA BLANCA PIEDRITA BLANCA -,1,5231,5231,58
10,MINAS,141A,EL CHACHO,ESC PROV ANGEL V PEÑALOZA - PUBLICA S/N EL CHACHO - EL CHACHO,1,5232,5232,158
10,MINAS,142,SAN CARLOS,ESC.SEC.J.L.DE CABRERA - RIVADAVIA E IRIGOYEN 0 SAN CARLOS - SAN CARLOS,7,5233,5239,2213
10,MINAS,142A,TALAINI,ESC.PROV.J.J.CASTELLI. - PUBLICA 0 TALAINI - TALAINI,1,5240,5240,150
11,POCHO,144,CHANCANI,ESC PROV MARIANO MORENO - PUBLICA S/N CHANCANI - CHANCANI,3,5241,5243,1045
11,POCHO,144A,LAS JARILLAS,ESC.PROV.L.LUGONES - PUBLICA 0 LAS JARILLAS - LAS JARILLAS,1,5244,5244,88
11,POCHO,144B,EL MEDANITO,ESC R ESCALADA DE SAN MARTIN - EL MEDANITO EL MEDANITO - EL MEDANITO,1,5245,5245,61
11,POCHO,145,POCHO,ESC.PROV.D.FRENCH - PUBLICA 0 VILLA DE POCHO - VILLA DE POCHO,2,5246,5247,583
11,POCHO,145A,LAS PALMAS,ESCUELA N°157 - LAS PALMAS LAS PALMAS - LAS PALMAS,1,5248,5248,287
11,POCHO,146,SALSACATE,ESC GENERAL JOSE DE SAN MARTIN - AV CURA BROCHERO 150 SALSACATE -,6,5249,5254,2034
11,POCHO,146A,TALA CAÑADA,ESC.PROV.M.BELGRANO - CALLE PUBLICA S/N TALA CAÑADA - TALA CAÑADA,1,5255,5255,319
11,POCHO,146B,SAN JERONIMO,ESC.PROV. E.ECHEVERRIA - CALLE PUBLICA S/N SAN JERONIMO - SAN GERONIMO,1,5256,5256,229
11,POCHO,146C,LOS TALARES,ESC ROQUE SAENZ PEÑA - CALLE PUBLICA S/N LOS TALARES - LOS TALARES,1,5257,5257,150
12,PUNILLA,147,BIALET MASSE,INST SERVILIANO DIAZ - SAN MARTIN 675 BIALET MASSE - BIALET MASSE,6,5258,5263,2070
12,PUNILLA,147,BIALET MASSE,INST NTA SRA DEL ROSARIO - 9 DE JULIO 359 BIALET MASSE - BIALET MASSE,5,5264,5268,1725
12,PUNILLA,147,BIALET MASSE,ESC DR BIALET MASSE - ROQUE SAENZ PEÑA 91 B°CENTRO B MASSE - BIALET,8,5269,5276,2759
12,PUNILLA,147A,SAN ROQUE,IPEM N°388 - CEFERINO NAMUNCURA Y EVA PERON SAN ROQUE PUNILLA - SAN,5,5277,5281,1485
